name,entity_type
section_2a4_2,Reference
section_2b1_discussions_of,Reference
section_2b3_groundwater_conditions,Reference
section_2b6_3,Reference
section_2c2_4_2_municipal_pumping,Reference
section_2c4_2c1_3_surface_water_and,Reference
section_2c_water_budget,Reference
section_3a1_3a3_1_1,Reference
section_3a2,Reference
section_3a3_1_1,Reference
section_3a3_5,Reference
section_3b3_176,Reference
section_3b_of,Reference
section_4a2,Reference
section_4a2_tiered_fee,Reference
section_4a2_1_2,Reference
section_4a2_3_5,Reference
section_824020,Reference
sections_2c3,Reference
self_regenerating,Nonsense
sentinel_peak_resources_california_llc,Company
sloanes,Nonsense
south_coast_region,Geographic_Unit
southern_california97,Nonsense
square,Nonsense
susan_zavolta,Person
table_2c3_8,Reference
table_2c4_2,Reference
annual_pumping_allocation_program,Water_Project
city_of_lompoc_planning_division,Local_Gov
coastal_land_use_plan,Legal
county_flood_control_water_conservation_district,District
county_local_coastal_program,Legal
environmental_thresholds_and_guidelines_manual,Reference
interconnected_surface_water_section,Reference
intra_basin_coordination_agreement,Legal
lompoc_diatomite_project91,Infrastructure
lompoc_regional_wastewater_treatment_plant,Infrastructure
lompoc_terrace_orcutt_sand,Geographic_Unit
mission_hills_wastewater_treatment_plant,Infrastructure
planning_division,Local_Gov
quaternary_tertiary,Nonsense
sustainable_groundwater_management_act_regulations191,Legal
santa_barbara_county_water,District
santa_control_board,Nonsense
santa_maria_river_valley_groundwater_basin17,Basin
southern_western_pond_turtle,Natural_Feature
vandenberg_space_force_base_cantonment_area,Federal_Gov
western_management_area_agencies,Group
western_management_area_gsa_water_group,Group
western_management_area_hydrologic_conceptual,Data_System
western_management_area_hydrologic_conceptual_model,Data_System
these_public_water_systems_statistics,Reference
thomas_dibblee_jr58,Person
title_23_35416f,Legal
transient_pool_allocations,Water_Project
tularosa,City
urs_23_california_code_of_regulations_35422,Legal
united_states_geological_survey_h_street,Federal_Gov
us_penitentiary,Federal_Gov
vsfb2,Infrastructure
vandenberg_space_force_base_cantonment,Infrastructure
vandenberg_space_force_base_san_antonio,Federal_Gov
v_street,Infrastructure
vandenbergvillage_community_services,District
vandenberg_space_force_base_space_launch_complexes,Infrastructure
vandenberg_village_infiltration_basin,Infrastructure
vandenberg_village_infiltration_basin_project,Water_Project
vandenburg_space,Infrastructure
vintners,Company
vista_hills_mutual_water_company,Company
voluntary_fallowing_management,Water_Project
waste_discharge_requirement_national_pollutant_discharge_elimination_system,Legal
western_management_areanagement_area,Geographic_Unit
wma180,Geographic_Unit
wma60,Geographic_Unit
western_management_area_boundary,Geographic_Unit
western_management_area_citizen_advisory_group,Group
western_management_area_data_management_plan_1,Reference
western_management_area_data_management_plan_2,Reference
western_management_area_data_management_plan_5_users,Reference
western_management_area_data_management_plan_7,Reference
western_management_area_gsa_non_voting_member_agency,GSA
western_management_area_gsa_information,Reference
western_management_area_gsa_ordinance,Legal
western_management_area_orcutt_sand_deposits,Natural_Feature
western_management_area_subarea,Geographic_Unit
western_management_area_water_budget,Reference
wr_73_37_89,Legal
wr_state_water_resources_control_board_order,Legal
water_agency_board_of_directors,Local_Gov
water_code_2021,Legal
water_code_section_107254,Legal
water_year_1911_present,Nonsense
western_management_western_management_area_gsa,GSA
white_hills,Geographic_Unit
worthley_5a1,Legal
ynez_river_valley,Basin
ynez_river_water_conservation_district,District
a_coastal_development_permit,Legal
a_high_priority,Nonsense
a_local_coastal_program,Legal
a_memorandum_of_agreement_for_formation_of_a_groundwater_sustainability_agency_for,Legal
a_settlement_agreement,Legal
a_supplemental_imported_water_project,Water_Project
a_western_management_area_citizen_advisory_group,Group
an_intra_basin_administrative_agreement,Legal
cisterns,Nonsense
for_september,Nonsense
is_water_division_of_the_utilities_department,Nonsense
no_lower_aquifer,Natural_Feature
south_lompoc_terrace,Geographic_Unit
4a2,Legal
affordable_housing_overlay,Legal
agricultural_conservation_easement_program,Water_Project
barka_slough,Natural_Feature
best_plan,Nonsense
cachuma_reservoir108,Infrastructure
california_coastal_national_monument,Natural_Feature
cantonment_area,Geographic_Unit
central_coastal_basin_water_5_engagement_with_tribal_governments,Legal
city_of_lompoc_general_plan,Legal
consistent_federal,Nonsense
county_flood_control_and_water_conservation_district,District
district_annual_report,Reference
draft_technical_memorandum_on_regional_geology_and_3d_geologic_model_for_the_santa_ynez_river_valley_groundwater_basin,Reference
eastern_management_area_3,Geographic_Unit
farm_and_ranch_lands_protection_program,Water_Project
federal_vandenberg_space_force_base,Federal_Gov
fee_and_well_meter_programs,Legal
geologic_model_technical_memorandum,Reference
goleta_groundwater_basin18,Basin
hydrogeologic_conceptual_model_section_2a3_4,Reference
intra_basin_administrative_agreement_for_implementation_of_the_sustainable_groundwater_management_act_in_the_santa_ynez_river_valley_groundwater_basin,Legal
intra_basin_coordinating_agreement,Legal
lompoc_area_basins,Basin
lompoc_forebay,Natural_Feature
lompoc_groundwater,Basin
lompoc_growers_and_shippers_association,NGO
lompoc_narrows139,Geographic_Unit
lompoc_narrows_united_states_geological_survey_gage,Infrastructure
lompoc_narrows_at_robinson_bridge,Natural_Feature
lompoc_plain117,Geographic_Unit
lompoc_plain_subarea,Geographic_Unit
lompoc_regional_wastewater_reclamation_plant79,Infrastructure
lompoc_upland_lower_aquifer,Natural_Feature
lompoc_and_santa_rita_upland,Natural_Feature
main_cantonment_area,Geographic_Unit
memorandum_of_agreement_for_formation_of_a_groundwater_sustainability_agency_for_the_western_management_area_in_the_river_valley_groundwater_basin,Legal
memorandum_of_understanding_for_implementation_of_the_sustainable_groundwater_management_act,Legal
multi_benefit_recharge_project_methodology_guidance_document18,Reference
pacific_marine_and_estuarine_fish_habitat_partnership,NGO
purisima_hill_anticline,Natural_Feature
state_water_resources_control_board_water_rights_order,Legal
san_antonio_well_field,Infrastructure
santa_barbara_county_cattlemen_s_association,NGO
santa_barbara_county_flood_control_water_conservation_district,District
santa_rita_upland_lower_aquifer,Natural_Feature
santa_rita_upland_subarea,Geographic_Unit
santa_ynez_band_of_chumash_indians,Group
santa_ynez_band_of_plan_guidance_document,Nonsense
santa_ynez_river71,Natural_Feature
santa_ynez_river_water_conservation_district49,District
space_launch_complexes,Infrastructure
state_water_worthley_board,Nonsense
tiered_fees,Legal
us_armed_forces,Federal_Gov
united_states_penitentiary_lompoc,Infrastructure
users_and_uses_of_groundwater,Technical
utility_director,Local_Gov
western_management_area_citizens_advisory_group,Group
western_management_area_committee,Group
western_management_area_gsa54,GSA
western_management_area_gsa_board,Group
western_management_area_plan_area37,Geographic_Unit
water_conservation_and,Nonsense
water_conservation_and_groundwater_extraction_fees,Legal
water_plan,Reference
water_public_draft,Nonsense
well_meter_and_groundwater_extraction_fee,Legal
western_management_agency,Nonsense
western_management_area_of_the_basin,Geographic_Unit
western_management_area_of_the_santa_ynez_river_valley_groundwater_basin,Geographic_Unit
these_augmentation_fees,Nonsense
those_santa_ynez,Nonsense
water_supplies,Technical
2465_chapter_9,Reference
2754_california_water_commission35444b7,Nonsense
3215_communications,Nonsense
big_2877,Nonsense
big_3237,Nonsense
chapter_7_sustainable_2621_management_criteria,Reference
dwr_1963,Nonsense
groundwater_quality_2665_chapter,Reference
groundwater_resources_3552_advisory_committee,Group
2945,Nonsense
468,Nonsense
bieber_1373_school,Nonsense
1111_open,Nonsense
115_venues_and_tools_3586_stakeholder_survey_3587,Nonsense
1210_lassen_county,County
17k1,Nonsense
2016e,Nonsense
2302_chapter_8,Reference
2393_chapter,Reference
2476_management_actions,Nonsense
2656_sustainable_groundwater_management_act_of_2014_data_viewer,Data_System
26e1,Nonsense
3491_executive,Reference
35418b5,Nonsense
35426_of_the_2269_regulations,Legal
3630_appendix,Reference
572_highway_139,Infrastructure
715_wetlands_reserve_program,Water_Project
732_penal,Legal
942_sustainable_groundwater_management_act_of_2014,Legal
agri_climate,Nonsense
appendix_11a_3526_113_goals_of_communication_and_engagement,Reference
appendix_11b_3585,Reference
ash_876,Nonsense
us_bureau_of_indian_affairs_2020b,Federal_Gov
best_management_practices_2607_document,Reference
big_valley_groundwater_basin_2028,Basin
bvmw_5_1,Nonsense
big_1358,Nonsense
big_2793,Nonsense
big_3159,Nonsense
big_319,Nonsense
big_3236,Nonsense
big_326,Nonsense
big_392,Nonsense
board_of_522,Nonsense
butte_1602,Nonsense
cvsc,Nonsense
cal_neva,Nonsense
california_748_department_of_forestry_and_fire_protection,State_Gov
department_of_water_resources_well_standards_991_dwr,Legal
california_dept_of,State_Gov
california_government_code_section_65300,Legal
california_water_commission_517_107238,Legal
chapter_11_3193_notice_and_communications,Reference
dwr_446,State_Gov
dwr_684,Legal
dwr_993,Legal
dwr_proposition_1_grants_3454,Legal
east_1278,Nonsense
excel_water_level,Data_System
groundwater_ambient_monitoring_and_assessment_program_geographic_information_system_2689,Data_System
gei_1684,Consultant
global_positioning_survey_p347_2503,Data_System
gsa_resolutions,Legal
gsp_1021,Legal
gsp_3575,Legal
gsp_3633,Legal
gsp_regulation_35416d,Legal
general_610_plans,Legal
groundwater_234_sustainability_agencies,Legal
groundwater_conditions_35416_1683,Legal
groundwater_sustainability_31,GSA
hog_valley,Geographic_Unit
lassen_730,District
lassen_979_county,County
lassen_county_code,Legal
letterbox_hill,Natural_Feature
modflow_49,Data_System
mata,Person
mcarthur_1780,Infrastructure
modoc_1162,Legal
modoc_county_code,Legal
natural_resources_conservation_service_wetland_reserve_program,Federal_Gov
north_948,Nonsense
plan_3680,Legal
regulations_3216,Legal
resolution_99_060,Legal
river_watershed_regional_water_management_group,Group
soil_agricultural_groundwater_banking_index_soil,Legal
senate_bill_senate_bill,Legal
sustainable_groundwater_management_act_of_2014_1156,Legal
sustainable_groundwater_management_act_of_2014_324,Legal
sacramento_1438,City
spr_1983,Legal
sustainable_management_criteria_35420_2216,Legal
taylor_2719,Natural_Feature
869,Nonsense
lassen_county_general_plan,Legal
lassen_county_municipal_code_1159,Legal
regulations_2221,Legal
sacramento_valley_water_quality_coalition_monitoring_and_reporting_plan_867,Legal
theis_34,Technical
united_states_geologic_survey_dwr,Federal_Gov
us_department_of_2328,Federal_Gov
upper_pit_3881,District
wcrs_780,Data_System
wmsa,Group
water_quality_groundwater_ambient_monitoring_and_assessment_program,Data_System
water_resources_1046,Legal
well_06d1,Infrastructure
well_standards,Legal
wet_meadows_2030,Infrastructure
code_2472,Legal
defines_overdraft,Legal
organizations_1069,Nonsense
1010_intermountain_conservation_camp,Infrastructure
1288,Nonsense
1508,Nonsense
1668,Nonsense
210_bieber_market,Infrastructure
2464_natural_resourcescs,Nonsense
2495_basin,Basin
2670_state_water_resources_control_board,State_Gov
3226_regulations,Legal
3430,Nonsense
3512_legislature,Nonsense
3686_regulations,Legal
862_bieber_class_ii_solid_waste_municipal_landfill,Infrastructure
big_valley_groundwater_basin_503,Basin
big_valley_water_users_association_887,NGO
basin_1221,Basin
basin_227,Basin
basin_2468,Basin
big_valley_2746_basin,Basin
covid19_pandemic_3487,Nonsense
california_2006_department_of_fish_and_wildlife,State_Gov
california_475_united_states_geologic_survey,Federal_Gov
county_boards_of_3688_supervisors,Local_Gov
farm_716_service_agency,Nonsense
groundwater_ambient_monitoring_and_assessment_program_1808_groundwater_information_system,Data_System
hillside_canal,Infrastructure
illustrated_guide_1450_to_soil_taxonomy,Reference
lassen_county_board_of_636,Local_Gov
lassen_county_groundwater_management_933_plan,Reference
lassen_county_times,Company
modoc_3614_record,Nonsense
modoc_national_forest_1037_land_and_resource_management_plan,Reference
non_chapter_15_permitting_surveillance_and_enforcement_program,Legal
pit_1220,Basin
pit_3000,Basin
pit_367,Basin
regional_recycling_group_recycle_used_oil_and_filter_campaign,NGO
san_joaquin_river_969,Natural_Feature
state_water_1886,Nonsense
state_water_806,Nonsense
state_water_resources_control_board_646,State_Gov
sustainable_221_groundwater_management_act,Legal
us_department_of_agriculture_rural_development,Federal_Gov
regulations_of_sustainable_groundwater_management_act_of_2014,Legal
this_plan_358,Reference
santa_ynez_river_valley_groundwater_basin_eastern_management_area,Geographic_Unit
santa_ynez_river_valley_basin_eastern_management_area_gsa,GSA
ema_gsa,GSA
health_safety_code,Legal
santa_ynez_river_valley_groundwater_basin_central_management_area,Geographic_Unit
id_no_1,Nonsense
alamo_pintado,Natural_Feature
zanja_de_cota_creek,Natural_Feature
a_groundwater_base_pumping_allocation_program,Water_Project
inmp,Data_System
a_groundwater_extraction_credit_marketing_and_trading_program,Water_Project
zanja_de_cota_creeks,Natural_Feature
cachuma_creek,Natural_Feature
consumer_confidence_report,Legal
santa_ynez_eastern_management_area_hydrologic_model,Data_System
santa_ynez_river_valley_groundwater_basin_western_management_area,Geographic_Unit
santa_cruz_creek,Natural_Feature
id_no,Nonsense
santa_agueda_creek,Natural_Feature
draft_budget,Reference
baseline_fault,Natural_Feature
ema_gsa_committee,Group
santa_ynez_river_valley_groundwater_basin_western_management_area_gsa,GSA
zanja_de_cota,Natural_Feature
san_antonio_groundwater_basin,Basin
ema_citizens_advisory_group,Group
santa_agueda,Geographic_Unit
tributary_alluvium,Natural_Feature
a_consumer_confidence_report,Reference
hilton_creek,Natural_Feature
id_no1,District
january,Nonsense
natural_community,Natural_Feature
water_quality_objective,Technical
zaca_creeks,Natural_Feature
santa_ynez_river_valley_groundwater_basin_central_management_area_gsa,GSA
chumash_casino_resort,Company
gwv,Nonsense
general_waste_discharge,Legal
mrp,Legal
quiota_creek,Natural_Feature
santa_cruz_creeks,Natural_Feature
section_644261,Legal
a_base_pumping_allocation_program,Water_Project
eastern_management_basin,Geographic_Unit
63765_for_each,Legal
64431_a,Legal
a_voluntary_agricultural_crop_fallowing_program,Water_Project
groundwater_extraction_credit,Legal
gf_lafreniere,Person
jj_french,Person
jim_s_service_center,Company
los_olivos_community_service_district,District
lafreniere,Person
landfire,Data_System
onsite_wastewater_treatment_system,Infrastructure
olivos_community_service_district,District
san_lucas_creek,Natural_Feature
santa_ynez_river_area,Geographic_Unit
section_644631,Legal
ema_basin,Basin
exchange_agreement,Legal
64415a,Legal
64426_when_associated_with,Legal
64445d1,Legal
a_voluntary_agricultural_crop_fallowing_and_crop_conversion_program,Water_Project
alamo_pintado_creeks,Natural_Feature
brunke,Person
santa_ynez_river_valley_groundwater_basin_central_management_area_gsa_committee,Group
cachuma_creeks,Natural_Feature
coast_live_oaks,Natural_Feature
ema_hydrogeologic_conceptual_model_memo,Reference
figueroa_mountain,Natural_Feature
gay_infanti,Person
je_upson,Person
lafreniere_and_french,Consultant
meridian_consultants,Consultant
national_marine_fisheries_service_groundwater_dependent_ecosystems,Federal_Gov
quiota,Natural_Feature
santa_ynez_river_water_conservation_district_groundwater,GSA
santa_ynez_river_water_conservation,District
section_32611,Legal
section_33212,Legal
section_33_of_the_groundwater_sustainability_plan,Reference
section_4_5335_avoid_significant_and_unreasonable,Legal
section_5102,Legal
section_5527,Legal
table_64431_a,Reference
table_c1_3,Reference
teqepis_creek,Natural_Feature
section_644185,Legal
section_644186,Legal
section_644206,Legal
california_sustainability_groundwater_management_act,Legal
chumash_reservation,Geographic_Unit
little_pine_fault_zone,Natural_Feature
santa_ynez_ema,Geographic_Unit
santa_ynez_river_watershed,Natural_Feature
zaca_oil_field,Infrastructure
323_degraded,Nonsense
35438_a,Nonsense
63770_for_each,Nonsense
644338_644335_fluoridation_system,Nonsense
64444_a,Nonsense
administration_for_children_and_families,Federal_Gov
american_national_standard_institute_112,Nonsense
accounts,Nonsense
alamo,City
american_national_standard_institute,Nonsense
article_3_commencing_with,Legal
associated_press,Nonsense
bryan_management_section_61,Reference
bryan_sustainable_management_criterion,Technical
california_department_of_fish_and_wildlife_ssc,State_Gov
calabazal,City
casmalia_fault_zone,Natural_Feature
division_of_drinking,State_Gov
espada_formation,Natural_Feature
groundwater_extraction_credit_marketing_and_trading_program,Water_Project
groundwater_sustainability_plan_emergency_regulations_35416f,Legal
groundwater_phase,Geographic_Unit
groundwater_phase_1,Water_Project
hg_thomasson_jr,Person
happy,City
hawthorne,Person
heal_the_ocean,NGO
hebert,Person
jameson_dam,Infrastructure
joseph_emergency_regulations,Legal
landfire_existing_vegetation_type,Data_System
los_alamos_fault,Natural_Feature
modflow_unstructured_grid,Data_System
mrp_32,Legal
mrp_33,Legal
mark_infanti,Person
monitoring_degraded_water_quality,Technical
pintado,City
public_acceptance_protocol,Legal
published_none,Nonsense
related,Nonsense
related_to_drinking_water,Legal
relevant_federal_state_or,Legal
rick_hoffman,Person
syng_na,Nonsense
syrwd,District
san_antonio_basin_gsa,GSA
san_lucas,City
santa_aqueda_creek,Natural_Feature
santa_ynez_river_fault_zone,Natural_Feature
section_107232h,Legal
section_3321_cachuma_creek,Legal
section_3_january,Legal
section_4_5332_avoid_significant_and_unreasonable,Legal
section_64469,Legal
section_above,Legal
section_on_the_sustainable_groundwater_management_act_definition_of,Legal
sections_31,Legal
sections_3261_and_3262,Legal
sections_64650_through_64666,Legal
state_highway_154,Infrastructure
table_644131_60,Reference
table_c1_2,Reference
tepusquet_creek,Natural_Feature
administrative_agreement,Legal
consumer_notification_protocol,Legal
vandenburg_village,City
vaqueros_sandstone,Natural_Feature
a_groundwater_extraction_credit,Legal
a_groundwater_pumping_fee_program,Legal
a_public_acceptance_protocol,Legal
an_exchange_agreement,Legal
section_64418a,Legal
section_644205,Legal
section_64444,Legal
section_644631a,Legal
section_644634,Legal
section_6465191,Legal
section_64653,Legal
subsection_c1,Legal
table_64444_a,Reference
california_oil_gas_and_groundwater_program,State_Gov
chumash_casino_resort_wastewater_treatment_plant,Infrastructure
easter_management_area,Geographic_Unit
franciscan_assemblage,Natural_Feature
groundwater_dependent_ecosystem_rooting_depths_database,Data_System
map_viewer,Data_System
regional_water_quality_control_board_low_threat_closure_policy,Legal
santa_ynez_airport,Infrastructure
santa_ynez_fire_station,Infrastructure
santa_ynez_uplands_area,Geographic_Unit
santa_ynez_uplands_tributaries,Natural_Feature
temblor_sandstone,Natural_Feature
tribal_government,Local_Gov
university_navstar_consortium_continuous_global_positioning_system_stations,Infrastructure
bureau_of_reclamation_cachuma_project,Federal_Gov
us_geological_survey_national_hydrography_dataset,Federal_Gov
water_conservation_law_of_1931,Legal
water_use_efficiency_programs,Water_Project
this_part_2,Reference
this_section_5_informal_dispute_resolution,Reference
107232_of,Nonsense
15_interconnected,Nonsense
16_interconnected,Nonsense
19_interconnected,Nonsense
24_interconnected,Nonsense
35444b1,Legal
38_landfire,Nonsense
40_code_federal_regulations,Legal
471_protocols_for,Nonsense
5925_methods,Nonsense
63765a_644137_distribution_system_staff_certification_requirements,Legal
64415b,Legal
644187_recordkeeping_and_reporting,Legal
644206_public_hearing_and_acceptance,Legal
64423b_54,Legal
64432c1,Legal
64432j,Legal
644333c,Legal
644472_a,Legal
64465_b,Legal
64481_a,Legal
64481_b,Legal
71_federal_register,Legal
71_federal_register_67427,Legal
american_national_standard_institute_n4223_measurement_and_associated_instrumentation_quality_assurance,Reference
a_consumer_notification_protocol,Legal
a_customer_notification_protocol,Legal
a_r,Nonsense
a_tier_1,Legal
a_tier_2_public_notice,Legal
addendum_a,Reference
advisory_groups,Group
agency_for_the,Nonsense
agricultural_crop_fallowing_program,Water_Project
agricultural_order_no_r3_2017_0002,Legal
agueda_creek,Natural_Feature
alisal_ranch_golf_course,Infrastructure
appendix_64465,Legal
article_14_64448,Legal
article_18_of_this_chapter,Legal
article_27,Legal
base_pumping_allocation,Technical
ballard_canyon_creek,Natural_Feature
basin_water_quality,Basin
bauer_s_2015,Reference
bridlewood_winery,Company
bryan_231,Reference
bryan_62,Reference
bryan_water,Company
buelow,Nonsense
california_code_of_regulations_35422,Legal
central_coast_water_authority_urban_water_management_plan,Reference
california_environmental_quality_act_mitigation_measure_implementation_monitoring,Legal
california_environmental_quality_act_mitigation_monitoring_and_reporting_program,Legal
covid19_protocols,Legal
covid19_restrictions,Legal
cachuma_project_division_of_water_rights_final_environmental_impact_report,Reference
calabazal_creek,Natural_Feature
california_climate_investments,Water_Project
california_climate_investments_priority_populations,Data_System
california_department_of_finance_population_and_housing,State_Gov
california_drinking_water_information_clearinghouse_43,Data_System
california_state_plane_region_5,Geographic_Unit
california_water_code_10725_to_107269,Legal
california_water_code_10730,Legal
california_water_code_74000_et_seq,Legal
california_water_code_section_107274_location,Legal
california_water_code_sections_10730_and_107302,Legal
california_water_code_et_seq,Legal
camp_4,Infrastructure
cannabis,Legal
carlsbad_municipal_water_district,District
central_california_steelhead,Natural_Feature
central_coast_regional_water_quality_control_board_agricultural_order_30,Legal
cerritos,City
chapter_17,Legal
chapter_4_of_part_1_of_division_101,Legal
chino_hills,City
chlordane,Technical
chumash_indians,Group
chumash_wastewater_treatment_plant,Infrastructure
coast_live,Natural_Feature
coast_water_board_programs_and_activities,Group
code_of_civil_procedure_830,Legal
communication_and_engagement_digital_toolkit_3,Reference
community_services_district_conference_room,Infrastructure
conservation_technical_assistance_program,Water_Project
cota_creek,Natural_Feature
croyle,Person
ctech,Consultant
data_management_system_help,Data_System
dwr_grant_funds,Legal
dwr_proposition_1_grant_award,Legal
davis_and_king,Consultant
denatale,Person
diabase,Natural_Feature
dibblee_geological_foundation,NGO
dinoseb,Technical
direct_santa_ynez_river,Water_Project
divide_peak,Natural_Feature
draft_budget_3331,Reference
ema_agency,GSA
ema_gsa_agency,GSA
ema_groundwater_sustainability_plan,Reference
ema_groundwater_basin_setting,Reference
ema_water_quality_objectives_or_state,Legal
es1_summary_of_sustainable_management_criteria,Reference
es4_sustainable_management_criteria,Reference
evs,Technical
elwood_mead,Person
fast_radial_basis_function,Technical
federal_register_64180,Legal
flowline,Company
for_implementation_of_the,Nonsense
fortune_business,Company
gac20,Legal
groundwater_extraction_credit_marketing,Water_Project
groundwater_extraction_credit_marketing_and_trading,Water_Project
groundwater_extraction_credit_marketing_and_trading_programs,Water_Project
gecs,Consultant
groundwater_sustainability_plan_sections_647,Reference
gs_resources,Company
g_f_lafreniere,Person
garden_grove,City
gay_infanti_2,Reference
gay_infanti_6,Nonsense
general_waste_discharge_26,Legal
gibraltar_reservoirs,Infrastructure
goldner_eastern_management_area,Geographic_Unit
grant_agreement_section,Legal
groundwater_base_pumping_allocation,Technical
groundwater_basin_eastern_management_area,Basin
groundwater_consulting_inc,Consultant
groundwater_phase_2,Water_Project
groundwater_phase_area,Geographic_Unit
group_3,Group
h_g_thomasson_jr,Person
hanes,Person
happy_canyon_road,Infrastructure
happy_creek,Natural_Feature
heath_1983,Reference
highways_154,Infrastructure
hurricane_deck,Natural_Feature
hwy_154,Infrastructure
id_no1_boundaries,Infrastructure
implementing_the_human_right,Legal
jd_hughes,Consultant
j_e_upson,Person
j_j_french,Person
jameson_lake,Natural_Feature
janbu,Person
jeff_barry,Person
joint_powers_agency,District
kevin_mckennon,Person
kevin_merrill,Person
kris_beal,Person
la_cumbre,City
la_habra,City
lieu_of_groundwater_pumping_or_indirect_potable_reuse,Legal
lower_santa_ynez_river_watershed_critical_habitat,Natural_Feature
modflow_multi_node_well,Data_System
m_parise,Person
managem,Nonsense
maximum_permissible_body_burdens_and_maximum_permissible_concentrations_of_radionuclides_in_air_and_in_water_for_occupational_exposure,Legal
mead,Person
meadowlark_ranches,Infrastructure
meadowlark_road,Infrastructure
memoranda_of_agreement_dispute_resolution,Legal
memorandum_of_agreement_for,Legal
michael_cornelius,Person
miscellaneous_general_provisions,Legal
monitoring_depletion_of_interconnected_surface_water,Legal
monitoring_land_subsidence,Legal
morehart_land_company,Company
mountain_block_recharge,Natural_Feature
nad83_state_plane,Data_System
national_marine_fisheries_service_21,Federal_Gov
national_marine_fisheries_service_33,Federal_Gov
national_marine_fisheries_service_9,Federal_Gov
national_marine_fisheries_service_aquifers,Federal_Gov
national_marine_fisheries_service_the_draft_budget,Nonsense
national_marine_fisheries_service_the_draft_criteria,Nonsense
national_operations_center,Federal_Gov
native_streamflow_native,Nonsense
new_user_agency_form,Nonsense
no1,Nonsense
none_comment,Nonsense
none_section_5335,Legal
noozhawk,Company
oak_trail_estates,Infrastructure
oil_gas_and_groundwater_committee,Group
older_alluvial_terraces,Natural_Feature
olivos,Nonsense
operation_of_cachuma_dam,Legal
poe_treatment_strategy,Technical
pablo,Person
paragraph_d1,Reference
paso_robles_fm,Natural_Feature
primary_beneficial_uses_35414,Legal
principal_aquifers_aquifer,Natural_Feature
public_notices_and_hearings,Legal
publilc_works_department,Local_Gov
quality_act,Legal
rg_niswonger,Person
recommendation_2b,Reference
recommendation_41a,Reference
recommendation_41b,Reference
resolution_no_2017_0004,Legal
resources_code_section_21065,Legal
rick_hoffman_associates,Consultant
riles_haas,Person
riversidean_alluvial_scrub,Natural_Feature
sa_leake,Person
sb_groundwater_status_report,Reference
se_boyce,Person
san_francisco_regional_water_quality_control_board,State_Gov
sustainable_groundwater_management_act_107203c,Legal
sustainable_groundwater_management_act_10927,Legal
sustainable_groundwater_management_act_pages_8_9,Legal
sustainable_groundwater_management_act_regulations_35418in_this,Legal
sustainable_groundwater_management_act_regulations_section_351aa,Legal
sm_mehl,Person
stare_water_resources_control_board_decision_d886,Legal
stare_water_resources_control_board_order,Legal
stare_water_resources_control_board_orders,Legal
santa_ynez_river_hydrologic_model,Data_System
santa_ynez_river_scs61_conduct_groundwater_extraction_analysis,Legal
san_lorenzo_seminary,Infrastructure
san_marcos_pass,Geographic_Unit
san_rafael_mountain,Natural_Feature
sanja_de_cota,Natural_Feature
sant_ynez_river,Natural_Feature
santa_agueda_creeks,Natural_Feature
santa_aqueda,Natural_Feature
santa_santa_ynez_river,Natural_Feature
santa_ynez_eastern_management_area_groundwater_sustainability_plan_development,Geographic_Unit
santa_ynez_fire,Natural_Feature
santa_ynez_fire_station_32_data,Infrastructure
santa_ynez_fire_station_32_gauge,Infrastructure
santa_ynez_groundwater_communication_portal,Data_System
santa_ynez_subbasin_eastern_management_area,Geographic_Unit
santa_ynez_upland_basin,Basin
section_116460,Legal
section_2_january,Legal
section_3121,Legal
section_313_of,Legal
section_314_in_the,Legal
section_3212_for,Legal
section_32313,Legal
section_323_3147,Legal
section_3262_in_the,Legal
section_331_in,Legal
section_33213,Legal
section_33214,Legal
section_33312,Legal
section_33512,Legal
section_33_315_data_gaps_and_uncertainty_35414_hydrogeological_conceptual_model,Legal
section_35428_of_the_sustainable_groundwater_management_act_regulations,Legal
section_35428c42,Legal
section_35428c5,Legal
section_3574_of_title_23_of_the_california_code_of_regulations,Legal
section_3_223_land_use_and_general_plans_3548,Legal
section_3_722_municipal_pumping,Legal
section_4_3153_well_completion_data,Legal
section_59_55_chronic_lowering_of_groundwater_levels,Legal
section_6105_of_the_plan,Legal
section_64414,Legal
section_64414c,Legal
section_64415,Legal
section_64415a,Legal
section_64415b,Legal
section_64421b,Legal
section_64424,Legal
section_64425b,Legal
section_644321,Legal
section_644322c_for,Legal
section_64432m_or,Legal
section_644332,Legal
section_64445d_for,Legal
section_6_7,Legal
section_6_of_the_plan,Legal
section_es6,Legal
sections_432_442,Legal
sections_552,Legal
sections_64423,Legal
sections_64423_64424,Legal
sections_64426,Legal
sections_64_through_610,Legal
seequent_ltd,Consultant
septic_systems,Technical
serpentinite,Natural_Feature
shallower,Nonsense
sharyne,Person
silvex,Technical
skaggs,Person
solvang_budget,Reference
solvang_city_council_chambers,Infrastructure
south_gate,City
southern_aquifer_testing,Group
southwest_fisheries_science,Federal_Gov
southwestern_pond_turtle,Natural_Feature
stage_2,Reference
stakeholder_survey_dwr,Data_System
state_drinking_water_acts,Legal
subsection_b3,Legal
subsection_f,Legal
subsections_64432g,Legal
t_maddock,Person
table_64305_a,Legal
table_644131,Legal
table_644133_a,Legal
table_64431,Legal
table_644332_a,Legal
table_64449_a,Legal
tables_64442_and_64443,Legal
tables_64449_a,Legal
term_18_plan,Legal
termination_withdrawal,Legal
terzaghi,Person
