"tract","county","lat","lng","place_name_short","place_name_long","place_type"
"06071010412","San Bernardino County",34.1033746845776,-116.394369548774,"Yucca Valley","Yucca Valley, CA 92284, USA","locality"
"06085512017","Santa Clara County",37.2730776956179,-121.816794002738,"Riverview","Riverview, San Jose, CA 95111, USA","neighborhood"
"06085500902","Santa Clara County",37.3330034953153,-121.879640052894,"SUN","SUN, San Jose, CA 95112, USA","neighborhood"
"06085503305","Santa Clara County",37.3198700564913,-121.814676521347,"San Jose","San Jose, CA 95122, USA","postal_code"
"06085503306","Santa Clara County",37.3314080435209,-121.822134793913,"San Jose","San Jose, CA 95122, USA","postal_code"
"06085504315","Santa Clara County",37.4093269567714,-121.859688131731,"Knights Bridge","Knights Bridge, San Jose, CA 95132, USA","neighborhood"
"06015000102","Del Norte County",41.7604312119406,-124.163518656578,"Bertsch-Oceanview","Bertsch-Oceanview, CA 95531, USA","locality"
"06011000300","Colusa County",39.1067123906658,-122.283187276115,"Williams","Williams, CA 95987, USA","postal_code"
"06011000100","Colusa County",39.0017430724067,-122.011829276719,"Arbuckle","Arbuckle, CA 95912, USA","postal_code"
"06111001302","Ventura County",34.2889391858706,-119.141499970785,"Ventura","Ventura, CA 93004, USA","postal_code"
"06111006100","Ventura County",34.1984452546694,-118.929515943355,"Thousand Oaks","Thousand Oaks, CA 91320, USA","postal_code"
"06073012003","San Diego County",32.680104015904,-117.074446170068,"Lincoln Acres","Lincoln Acres, CA 91950, USA","postal_code"
"06073013203","San Diego County",32.606780438413,-117.064213708636,"Chula Vista","Chula Vista, CA 91911, USA","postal_code"
"06073013204","San Diego County",32.5982824988307,-117.063704934008,"Chula Vista","Chula Vista, CA 91911, USA","postal_code"
"06073013307","San Diego County",32.5988024720331,-117.050296697599,"Chula Vista","Chula Vista, CA 91911, USA","postal_code"
"06067006900","Sacramento County",38.6008901918677,-121.457515428969,"Woodlake","Woodlake, Sacramento, CA 95815, USA","neighborhood"
"06073020210","San Diego County",33.1455819276022,-117.041068893561,"East Grove","East Grove, Escondido, CA 92027, USA","neighborhood"
"06013366001","Contra Costa County",37.9760807245436,-122.345993002986,"San Pablo","San Pablo, CA, USA","locality"
"06013375000","Contra Costa County",37.9402568229558,-122.351821507827,"Belding Woods","Belding Woods, Richmond, CA, USA","neighborhood"
"06013307201","Contra Costa County",38.002614607611,-121.848551585099,"Antioch","Antioch, CA 94509, USA","postal_code"
"06013310000","Contra Costa County",38.0264837559119,-121.891786247681,"Pittsburg","Pittsburg, CA, USA","locality"
"06013313102","Contra Costa County",38.0040446658726,-121.864495219533,"Pittsburg","Pittsburg, CA, USA","locality"
"06013336101","Contra Costa County",37.9667877139909,-122.034523068585,"Monument Corridor","Monument Corridor, Concord, CA, USA","neighborhood"
"06013386000","Contra Costa County",37.9226169872243,-122.315583629591,"El Cerrito","El Cerrito, CA 94530, USA","locality"
"06013305000","Contra Costa County",38.015860462611,-121.830864237851,"Antioch","Antioch, CA 94509, USA","postal_code"
"06013312000","Contra Costa County",38.015234476862,-121.869596686335,"Pittsburg","Pittsburg, CA, USA","locality"
"06013314104","Contra Costa County",38.0232454956103,-121.944367884081,"Bay Point","Bay Point, CA, USA","locality"
"06013307205","Contra Costa County",37.9907558580832,-121.837817771453,"Antioch","Antioch, CA 94509, USA","postal_code"
"06013308001","Contra Costa County",37.9919244868789,-121.796422523773,"Antioch","Antioch, CA 94509, USA","postal_code"
"06013314200","Contra Costa County",38.048043988638,-121.97258949895,"Bay Point","Bay Point, CA, USA","locality"
"06037480901","Los Angeles County",34.0869807006861,-118.140160949274,"Alhambra","Alhambra, CA 91803, USA","postal_code"
"06037481300","Los Angeles County",34.0762772278304,-118.082532612177,"Rosemead","Rosemead, CA, USA","locality"
"06037481603","Los Angeles County",34.0841556114208,-118.120186808991,"Alhambra","Alhambra, CA 91801, USA","postal_code"
"06037481714","Los Angeles County",34.0643059518496,-118.129000809565,"Monterey Park","Monterey Park, CA 91754, USA","postal_code"
"06059110202","Orange County",33.8245775121055,-118.015225796188,"Anaheim","Anaheim, CA 92804, USA","postal_code"
"06059099601","Orange County",33.749641265812,-118.006168907043,"Westminster","Westminster, CA, USA","locality"
"06059099703","Orange County",33.7338095881846,-117.985050215685,"Midway City","Midway City, CA 92655, USA","postal_code"
"06059099904","Orange County",33.7664265460193,-118.002895702137,"Westminster","Westminster, CA, USA","locality"
"06065042406","Riverside County",33.9493608274303,-117.252598982932,"Moreno Valley","Moreno Valley, CA 92557, USA","postal_code"
"06065042407","Riverside County",33.953927083632,-117.239568185703,"Moreno Valley","Moreno Valley, CA 92557, USA","postal_code"
"06065042515","Riverside County",33.9354568352127,-117.24066231485,"Moreno Valley","Moreno Valley, CA 92553, USA","postal_code"
"06065042904","Riverside County",33.8163886689685,-117.266665962247,"Perris","Perris, CA 92570, USA","postal_code"
"06065043003","Riverside County",33.6741550343009,-117.381230927035,"Lake Elsinore","Lake Elsinore, CA, USA","locality"
"06065043308","Riverside County",33.7440140778701,-116.952096738734,"East Hemet","East Hemet, CA, USA","locality"
"06065043312","Riverside County",33.7312673463547,-116.960699003506,"Hemet","Hemet, CA 92543, USA","postal_code"
"06065043405","Riverside County",33.7502799387301,-116.986511731531,"Hemet","Hemet, CA 92543, USA","postal_code"
"06065043701","Riverside County",33.7262705089912,-116.864071276175,"Hemet","Hemet, CA 92544, USA","postal_code"
"06085504504","Santa Clara County",37.4216448495856,-121.89643322467,"Milpitas","Milpitas, CA 95035, USA","locality"
"06037540700","Los Angeles County",33.9254173844488,-118.245382027653,"Los Angeles","Los Angeles, CA 90059, USA","postal_code"
"06037404702","Los Angeles County",34.0707595223476,-117.985022732588,"Baldwin Park","Baldwin Park, CA, USA","locality"
"06037404802","Los Angeles County",34.0726470190451,-117.969010282679,"Baldwin Park","Baldwin Park, CA, USA","locality"
"06037405001","Los Angeles County",34.1031003814654,-117.966544932117,"Baldwin Park","Baldwin Park, CA, USA","locality"
"06037406602","Los Angeles County",34.0542813672952,-117.931895716592,"West Covina","West Covina, CA 91790, USA","postal_code"
"06037407702","Los Angeles County",34.0204811788146,-117.946206514058,"La Puente","La Puente, CA, USA","locality"
"06037123206","Los Angeles County",34.1937074579552,-118.374866549032,"North Hollywood","North Hollywood, CA 91606, USA","postal_code"
"06037123301","Los Angeles County",34.2003103910425,-118.400122545839,"North Hollywood","North Hollywood, CA 91605, USA","postal_code"
"06037534302","Los Angeles County",33.9593594788403,-118.17556644167,"Cudahy","Cudahy, CA 90201, USA","locality"
"06037534802","Los Angeles County",33.9711850269945,-118.221672749467,"Walnut Park","Walnut Park, CA, USA","locality"
"06037534804","Los Angeles County",33.9631931168344,-118.2273156905,"Walnut Park","Walnut Park, CA, USA","locality"
"06073020207","San Diego County",33.1334707980168,-117.053978340032,"Midway","Midway, Escondido, CA, USA","neighborhood"
"06073010004","San Diego County",32.5709004828643,-117.052300802494,"Otay Mesa West","Otay Mesa West, San Diego, CA, USA","neighborhood"
"06073010103","San Diego County",32.5922454160777,-117.100260457749,"Egger Highlands","Egger Highlands, San Diego, CA, USA","neighborhood"
"06039000109","Madera County",37.1846690212344,-119.88268141689,"Raymond","Raymond, CA 93653, USA","postal_code"
"06039000201","Madera County",37.0986995650292,-120.143128453852,"Chowchilla","Chowchilla, CA 93610, USA","postal_code"
"06039000603","Madera County",36.9793126604562,-120.049732742331,"Madera","Madera, CA, USA","locality"
"06039000604","Madera County",36.9796338886944,-120.064328620479,"Madera","Madera, CA, USA","locality"
"06041112201","Marin County",37.9662680200354,-122.504865194266,"San Anselmo","San Anselmo, CA 94901, USA","postal_code"
"06041112202","Marin County",37.9573142975227,-122.49264448307,"San Anselmo","San Anselmo, CA 94901, USA","postal_code"
"06037128102","Los Angeles County",34.1902959693021,-118.444350561502,"Sherman Oaks","Sherman Oaks, CA 91401, USA","postal_code"
"06037128601","Los Angeles County",34.1784584168728,-118.441082083715,"Sherman Oaks","Sherman Oaks, CA 91401, USA","postal_code"
"06037131701","Los Angeles County",34.2046643686242,-118.557890647131,"Reseda","Reseda, Los Angeles, CA, USA","neighborhood"
"06037131702","Los Angeles County",34.2046935685732,-118.548732075211,"Reseda","Reseda, Los Angeles, CA, USA","neighborhood"
"06037132001","Los Angeles County",34.1920691761713,-118.514195028922,"Lake Balboa","Lake Balboa, Los Angeles, CA, USA","neighborhood"
"06037132002","Los Angeles County",34.1948952625816,-118.507196222893,"Lake Balboa","Lake Balboa, Los Angeles, CA, USA","neighborhood"
"06037132102","Los Angeles County",34.2020957642019,-118.497369113243,"Lake Balboa","Lake Balboa, Los Angeles, CA, USA","neighborhood"
"06037302201","Los Angeles County",34.1444790241123,-118.248445409686,"Downtown","Downtown, Glendale, CA, USA","neighborhood"
"06037190301","Los Angeles County",34.1037945239085,-118.315197003967,"Hollywood","Hollywood, CA 90028, USA","postal_code"
"06037197420","Los Angeles County",34.0832000637342,-118.25718552762,"Echo Park","Echo Park, Los Angeles, CA, USA","neighborhood"
"06037205110","Los Angeles County",34.0245058909281,-118.214298604203,"Commerce","Commerce, CA 90023, USA","postal_code"
"06037208000","Los Angeles County",34.0625685166375,-118.256063085494,"Westlake","Westlake, Los Angeles, CA, USA","neighborhood"
"06037209401","Los Angeles County",34.056721201453,-118.281524752946,"MacArthur Park","MacArthur Park, Los Angeles, CA, USA","neighborhood"
"06073010107","San Diego County",32.5837594501044,-117.078717526466,"Palm City","Palm City, San Diego, CA, USA","neighborhood"
"06073013000","San Diego County",32.6248442180914,-117.07981632668,"Chula Vista","Chula Vista, CA 91910, USA","postal_code"
"06037402303","Los Angeles County",34.0671263712333,-117.755907644949,"Pomona","Pomona, CA 91768, USA","postal_code"
"06037402304","Los Angeles County",34.0617067200781,-117.765805984592,"Pomona","Pomona, CA 91768, USA","postal_code"
"06037402405","Los Angeles County",34.0671410795029,-117.792946476918,"Pomona","Pomona, CA 91768, USA","postal_code"
"06037402406","Los Angeles County",34.067042383961,-117.782783677153,"Pomona","Pomona, CA 91768, USA","postal_code"
"06037402803","Los Angeles County",34.0478488600144,-117.745305108729,"Phillips Ranch","Phillips Ranch, CA 91766, USA","postal_code"
"06037402804","Los Angeles County",34.0483606990544,-117.732241453001,"Phillips Ranch","Phillips Ranch, CA 91766, USA","postal_code"
"06037402903","Los Angeles County",34.0393940569228,-117.733543214483,"Phillips Ranch","Phillips Ranch, CA 91766, USA","postal_code"
"06037404201","Los Angeles County",34.1265874061855,-117.895311788255,"Azusa","Azusa, CA, USA","locality"
"06037404504","Los Angeles County",34.1104925149513,-117.903340380676,"Irwindale","Irwindale, CA 91702, USA","postal_code"
"06037405301","Los Angeles County",34.0876846353804,-117.941237010738,"Vincent","Vincent, CA, USA","locality"
"06045010600","Mendocino County",39.4536909403607,-123.364740048344,"Willits","Willits, CA 95490, USA","postal_code"
"06045010900","Mendocino County",39.2437819253734,-123.351854495691,"Ukiah","Ukiah, CA 95482, USA","postal_code"
"06045010700","Mendocino County",39.4189699102264,-123.364229878191,"Willits","Willits, CA 95490, USA","postal_code"
"06045010802","Mendocino County",39.3579820548526,-123.091404606682,"Potter Valley","Potter Valley, CA 95469, USA","postal_code"
"06045011300","Mendocino County",39.1041308599709,-123.293026917682,"Ukiah","Ukiah, CA 95482, USA","postal_code"
"06045010100","Mendocino County",39.7584747585554,-123.149991182,"Covelo","Covelo, CA 95428, USA","postal_code"
"06045010200","Mendocino County",39.7867758988002,-123.642726111495,"Laytonville","Laytonville, CA 95454, USA","postal_code"
"06085504202","Santa Clara County",37.376432810742,-121.792214883105,"San Jose","San Jose, CA 95127, USA","postal_code"
"06085503211","Santa Clara County",37.3118522313946,-121.832361793823,"Stonegate East","Stonegate East, San Jose, CA, USA","neighborhood"
"06085504320","Santa Clara County",37.4027856154752,-121.871450284516,"Cataldi","Cataldi, San Jose, CA 95132, USA","neighborhood"
"06085512603","Santa Clara County",37.0017263908817,-121.562670124275,"Gilroy","Gilroy, CA 95020, USA","locality"
"06067003800","Sacramento County",38.5073147589379,-121.493170501324,"Airport","Airport, Sacramento, CA 95822, USA","neighborhood"
"06067004100","Sacramento County",38.5066197861295,-121.47852299517,"Woodbine","Woodbine, Sacramento, CA, USA","neighborhood"
"06067004601","Sacramento County",38.517183214227,-121.447187872833,"Cloverdale","Cloverdale, Parkway-South Sacramento, CA 95824, USA","neighborhood"
"06067004802","Sacramento County",38.4995503796352,-121.419044589506,"Lindale","Lindale, Sacramento, CA 95828, USA","neighborhood"
"06067004904","Sacramento County",38.4880638970155,-121.446463038694,"Sacramento","Sacramento, CA 95823, USA","postal_code"
"06067005502","Sacramento County",38.6046273445713,-121.427002799651,"Swanston Estates","Swanston Estates, Sacramento, CA, USA","neighborhood"
"06073010010","San Diego County",32.5783698075183,-117.06369654791,"Otay Mesa West","Otay Mesa West, San Diego, CA, USA","neighborhood"
"06073010106","San Diego County",32.5717846017822,-117.072317834158,"Otay Mesa West","Otay Mesa West, San Diego, CA, USA","neighborhood"
"06073010300","San Diego County",32.5756380925012,-117.114463509835,"Imperial Beach","Imperial Beach, CA, USA","locality"
"06073010402","San Diego County",32.5727795766451,-117.105774558943,"Imperial Beach","Imperial Beach, CA, USA","locality"
"06073008352","San Diego County",32.9272106597788,-117.138143732078,"Mira Mesa","Mira Mesa, San Diego, CA, USA","neighborhood"
"06073004800","San Diego County",32.7084559786872,-117.13814008815,"Grant Hill","Grant Hill, San Diego, CA 92102, USA","neighborhood"
"06073006600","San Diego County",32.7456169718396,-117.206168398194,"Midway District","Midway District, San Diego, CA 92110, USA","neighborhood"
"06073020903","San Diego County",33.2595990695803,-116.705571004498,"Santa Ysabel","Santa Ysabel, CA 92070, USA","postal_code"
"06073021000","San Diego County",33.1171130854841,-116.290308305643,"San Diego County","San Diego County, CA, USA","administrative_area_level_2"
"06053011102","Monterey County",36.4651340605484,-121.292788004239,"Soledad","Soledad, CA 93960, USA","postal_code"
"06053011202","Monterey County",36.3302595813772,-121.239679736959,"Greenfield","Greenfield, CA 93927, USA","locality"
"06053010605","Monterey County",36.6886905637568,-121.599173833995,"Salinas","Salinas, CA 93905, USA","postal_code"
"06053011101","Monterey County",36.3458864202844,-121.453015568931,"Soledad","Soledad, CA 93960, USA","postal_code"
"06053001700","Monterey County",36.6783431628331,-121.668666440146,"Salinas","Salinas, CA 93901, USA","postal_code"
"06053000800","Monterey County",36.6748896799074,-121.614689728311,"Salinas","Salinas, CA 93905, USA","postal_code"
"06075010800","San Francisco County",37.79649839243,-122.41429140564,"Russian Hill","Russian Hill, San Francisco, CA, USA","neighborhood"
"06037701100","Los Angeles County",34.0575853093711,-118.457006096772,"Los Angeles","Los Angeles, CA 90049, USA","postal_code"
"06037195802","Los Angeles County",34.0756705024345,-118.277695942831,"Historic Filipinotown","Historic Filipinotown, Los Angeles, CA, USA","neighborhood"
"06037191120","Los Angeles County",34.0929287289116,-118.304794015463,"Little Armenia","Little Armenia, Los Angeles, CA, USA","neighborhood"
"06037191410","Los Angeles County",34.088762057761,-118.288116863478,"Los Angeles","Los Angeles, CA 90029, USA","postal_code"
"06037197700","Los Angeles County",34.0685435444784,-118.245775422845,"Los Angeles","Los Angeles, CA 90012, USA","postal_code"
