name,entity_type
industrial_service_supply,Nonsense
industrial_wells,Infrastructure
information_and_methods,Reference
informes_anuales,Reference
initiate,Nonsense
inland_empire_brine_line,Infrastructure
inland_surface_waters_plan,Technical
inland_surface_waters_plan_and_enclosed_bays_and_estuaries_plan,Technical
installation_restoration_program,Group
institut_national_agronomique_de_tunisie,Nonsense
integrated_plan,Technical
integrated_regional_water_management_program,State_Gov
integrated_regional_water_management_the_watershed_coalition_of,Group
integrates_sw_gw_model,Technical
interagency_drought_task_forces,Group
interagency_refuge_water_management_team,Group
interbasin,Basin
interconnected,Nonsense
interested_parties_databases,Technical
interested_party_list,Group
interferometric_synthetic_aperture_imagery,Technical
intra_basin_coordination_between_management_areanagement,Nonsense
introduction_the_united_water_conservation_district,District
invasive_species_eradication,Group
investigates_exceedance,Nonsense
investigation_and_cleanup_of_contaminated_sites,Legal
investment_program,Nonsense
investor_owned_utility,Nonsense
inyo_co,Local_Gov
inyo_county_planning_department,Group
inyo_county_technical_group,Group
inyo_mono,Basin
io,Nonsense
irlp,Nonsense
irrigated_lands_regulatory_program_domestic_wells,Legal
irrigation_demand_reduction,Technical
irrigation_management_information_system_station,Data_System
irrigation_supply_wells,Infrastructure
irrigation_training_resource_center,Group
isa_8,Nonsense
israel,Geographic_Unit
its_policies_and_activities,Nonsense
izbicki_et_al,Reference
j_texaco,Nonsense
jack_noble,Person
jacks,Nonsense
jackson_2002,Reference
jacobs_district,District
jacobs_engineering,Company
james_groundwater_sustainability_agency_plan_area,Geographic_Unit
james_h_wegley,Person
james_irrigation_district_board_of_directors,Group
james_maxwell,Person
james_strong,Person
jameson,Nonsense
jc,Nonsense
je_amoore,Person
jeff,Nonsense
jeff_fenton,Person
jennifer_spaletta,Person
jenning_et_al,Reference
jennings,Nonsense
jenny_tribo,Person
jensen,Nonsense
jim_rumbaugh,Person
joaquin_subbasin_hcm,Technical
joaquin_valley,Geographic_Unit
john_a_coleman,Person
john_bootsma,Person
john_chadwell,Person
john_heinlen_mutual_water_company,District
john_ricker,Person
johnsen,Nonsense
joint_exercise_of_powers_agreement_establishing,Legal
joint_groundwater_sustainability_agency_boards_meeting,Group
joint_power_authority,Group
joint_powers,Legal
joint_technical_advisory_committee,Group
joint_technical_advisory_committee_meetings,Technical
jones_pumping_plant,Infrastructure
jotform,Company
journal_of_applied_toxicology,Reference
jpa_outline,Nonsense
julia_berry,Person
juniper_creek,Natural_Feature
jurassic_bedford_canyon_formation,Natural_Feature
kanawha_wd,District
karuk_tribe,Group
katarina_campbell,Person
katie_hockett,Person
kaweah_aem_sci_inv_v1xyz,Technical
kaweah_delta_water_conservation_district_land_surface_elevation_monitoring_plan,Technical
kaweah_groundwater_communication_portal,Data_System
kaweah_management_team,Group
kaweah_st_johns_river,Natural_Feature
kaweah_subbasin_committee_management_team,Group
kaweah_subbasin_coordination_agreement,Group
kaweah_subbasin_hydrologic_model,Technical
kcl,Nonsense
kellogg_creek,Natural_Feature
ken_elwin,Person
ken_minn,Person
kenneth_hahn_state,Infrastructure
kerby_ranch,Nonsense
kern_basin_plan,Technical
kern_channel,Natural_Feature
kern_county_environmental_health_services,Local_Gov
kern_county_integrated_regional_water_management_region,Geographic_Unit
kern_county_planning_community_development_department,Group
kern_county_water_agency_board,Group
kern_delta_water_district_eastside_canal,District
kern_groundwater_authority_checkbook,Nonsense
kern_groundwater_management_committee,Group
kern_integrated_regional_water_management_plan,Technical
kern_managers_meetings_representatives,Group
kern_river_flood_channel_canal,Infrastructure
kern_river_formations,Natural_Feature
kern_river_oilfield,Natural_Feature
kern_river_plan_element,Group
kern_river_watermaster,Group
kern_sustainable_groundwater_managementa_coordination_committee,Group
kevin,Person
kia_vang,Person
kiefer_landfill_description,Infrastructure
kings_coalition,Group
kings_river_conservation,Group
kings_river_east_groundwater_sustainability_agency_agency,Group
kings_river_flood_flows,Natural_Feature
kjn_dissolved,Nonsense
kjn_nitrate_nitrite,Data_System
klamath_basin,Basin
klausmeyer,Person
knights_landing_csd,District
knoxville,Nonsense
kouba,Nonsense
krega,District
kristin_sicke,Person
kulongoski_et_al,Reference
kyle_knutson,Person
l114_noticing_public,Nonsense
l_05,Reference
l_2s,Nonsense
la_agencia_y_políticas,Nonsense
la_purísima_mission_state_historic_park,Natural_Feature
la_selva,Natural_Feature
la_sostenibilidad,District
lacey_mcbride,District
lafayette,City
lafreniere,Nonsense
lahontan,Basin
lake_cachuma_reservoir,Infrastructure
lake_county_flood_control_and_water_conservation_district,District
lake_mendocino_drive_ukiah,Infrastructure
lake_natoma,Natural_Feature
lake_oroville,Natural_Feature
lamnin,Nonsense
lanare_csd_board,Group
land,Nonsense
land_based_assessment_fees,Legal
land_corporation,Company
land_subsidence_affecting_land_reilly,District
land_subsidence_management_area,Geographic_Unit
land_subsidence_monitoring,Technical
land_subsidence_sustainable_management_criteria,District
land_subsidence_sustainable_management_criteria_locally_defined_significant_and_unreasonable_conditions,District
land_technical_memorandum,Technical
land_use_inventory,Technical
land_use_jurisdiction_coordination_program,Group
land_use_study,Technical
landowners_and_municipal_users,Group
lands_uses,Nonsense
landsmart,NGO
lane_et_al,Person
lark_seep,Natural_Feature
las_agencias,District
las_brisas,Nonsense
las_condiciones_históricas,Nonsense
las_posas_estates,Geographic_Unit
lassotovitch,Nonsense
lateral_boundaries,Technical
laton_community_services_district,District
law816,Legal
law_offices_of,Nonsense
lawrence_berkeley_national_laboratory,Federal_Gov
lawrence_livermore,Company
layer_1_and_2,Nonsense
layne,Company
lcja,Nonsense
lead_entity_the_lead_entity,Nonsense
leadership_council,Group
leads,Nonsense
leak_repair_programs,Group
leandro_maldonado,Person
lebec_county_water_district_lebec_pw,District
ledyard,Local_Gov
lee,Nonsense
legal_authority_mandatory,Legal
legal_counsels,Group
leland_stanford_junior_university,NGO
level_2,Nonsense
levels32,Nonsense
levi_paulin,Person
lewis_creek_recharge_project,Water_Project
liberty_mill_race_company,Company
liberty_utilities,Company
lichau_creek,Natural_Feature
lieu_recharge_projects_to_deliver_unused,Water_Project
limited_agriculture,Geographic_Unit
limoneira_company,Company
lindsay_strathmore_irrigation_district_management_area,Geographic_Unit
lindsay_strathmore_irrigation_districts,District
linguistic_isolation_linguistic,Nonsense
list_of_abbreviations_1d,Reference
list_of_management_actions,Reference
list_of_projects,Water_Project
list_of_projects_and_management_actions,Reference
lithologic_texture_geostatistical,Technical
little_dixie_washes,Natural_Feature
local_area_formation_commission,Group
local_basin_management_objectives,Group
local_groundwater_assistance_surface_water_groundwater,Group
local_meteoric_water_line,Technical
local_supplies_local,Nonsense
localized_outreach_and_engagement_strategies,Technical
location,Nonsense
lockeford_community_services_district_lockeford_community_services_district,District
lompoc_regional_wastewater_treatment_plant,Infrastructure
long_canyon_anticlines,Natural_Feature
lookout_rancheria,Local_Gov
los_alamos_community_service_district,District
los_angeles_county_department,Group
los_angeles_county_department_of_regional_planning,Local_Gov
los_angeles_county_district,District
los_angeles_county_waterworks,District
los_banos_alluvium,Natural_Feature
los_banos_creek_recharge_and_recovery_project,Water_Project
los_padres_estates,Geographic_Unit
los_proyectos,Nonsense
lost_hills,City
low_alluvial_fan_of,Natural_Feature
lower_180foot_aquifer,Natural_Feature
lower_cache_putah,Basin
lower_elkhorn_natural_resources_district_by_exploration_resources_international_geophysics_llc,District
lower_feeder,Natural_Feature
lower_kaweah_river,Natural_Feature
lower_layer_5,Nonsense
lower_pressure_and,Nonsense
lower_princeton_submarine,Natural_Feature
lower_santa_ynez_river_fish_management_plan,Technical
lower_tule,Basin
lower_tule_river_groundwater_sustainability_agency,Other_GSA
lower_uncertainty_wafr_fraction,Nonsense
loyalton_fault,Natural_Feature
lucas_avila,Person
luiseno_indians,NGO
lux_land_company,Company
m,Nonsense
macdoel_ii,Water_Project
macgillivray,Nonsense
machado,Nonsense
mactec,Company
madera_community_college_center,Local_Gov
madera_county_auditor,Local_Gov
madera_county_board_of_supervisors,Group
madera_county_transportation_commission,Group
madera_irrigation_district_board_of_directors,Group
madera_irrigation_district_pipeline,Infrastructure
madera_ranch,Nonsense
magnuson_stevens_fishery_conservation_and_management_act,Legal
mailing_addresses,Nonsense
main_intake_canal_seepage_reimbursement_program,Water_Project
major_aquifers_aquitards_geologic,Natural_Feature
making,Nonsense
mammal_roosts,Natural_Feature
managed_aquifer_recharge_low_volume,Water_Project
managed_aquifer_recharge_of_overland_flow,Water_Project
management_action_5,Nonsense
management_action_this_management_action,Nonsense
management_actions_groundwater_extraction_allocation_framework,Legal
management_area_a,Geographic_Unit
management_area_b,Geographic_Unit
management_areas_a,Geographic_Unit
management_committees,Group
management_considerations,District
management_es6,Nonsense
management_of_groundwater_extractions_and_recharge,Nonsense
management_program,Technical
management_team,Group
management_undesirable,Technical
manure_nutrient_management_plan,Technical
mapping_of_department_of_water_resources_natural_communities,Group
marcuse,Nonsense
mare_island,Geographic_Unit
marin,County
marin_county,County
marina_coast_water_district_groundwater_sustainability_agency_180400_foot_aquifer,Natural_Feature
marina_ord_area,Geographic_Unit
marine_street_plant,Infrastructure
mariposa,County
mariposa_county,County
mariposa_county_resource_conservation_district,District
mark_souders,Person
master_coordination_agreement,Group
matrix_spike_chemistry,Technical
matt_pandol,Person
matthew_mayry,Person
mayfly_insects,Natural_Feature
mayhew_creek,Natural_Feature
mañana_woods,Natural_Feature
mcalister,Nonsense
mcdonnell_douglas_corporation,Company
mcgrath_fault,Natural_Feature
mcgrath_faults,Natural_Feature
mclaughlin,Nonsense
mclr,Nonsense
mcmurtrey,Person
meacham_hill,Natural_Feature
meade,Nonsense
means_for_you_and_your_community,Group
measurable_objectives_for_subsidence,District
measurable_objectives_when,Nonsense
measured_measured,Nonsense
measured_simulated,Technical
measurement_quality_objectives,Technical
mechanisms_groundwater_sustainability_agency,Other_GSA
melruna_carmel_avenues_basin_project,Water_Project
memorandum_of_agreement_for_formation_of_a_groundwater_sustainability_agency,Other_GSA
memorandum_of_understanding_to_form_the_santa_clarita_valley_groundwater_sustainability_agency,Other_GSA
mendocino_county_auditor,Local_Gov
mendocino_county_well,Infrastructure
mendota_pool_transfer_pumping_project,Water_Project
mendota_subbasins,Basin
merced_chowchilla_intertie,Infrastructure
merced_county_department_of_agriculture,Local_Gov
merced_county_environmental_health,Local_Gov
merced_groundwater_sustainability_agency,Other_GSA
merced_groundwater_sustainability_plan_implementation_program,Technical
merced_groundwater_sustainability_plan_program,Group
merced_subbasin_data_management_system,Technical
merced_sun_times,NGO
merquin,Basin
meter_audits,Technical
metered_1975,Technical
methodological_data_quality_objectives,Technical
metropolitan_water_resources_management_plan,Technical
meyers_bank_pond,Natural_Feature
meyers_bank_ponds,Natural_Feature
michael_baker_international,Company
michael_cornelius,Person
michelle_anderson,Person
michelle_parker_quality_assurance_manager,Nonsense
mid_kaweah_groundwater_sustainability_agency_service_area,Geographic_Unit
middle_kern_upper,District
middle_sacramento_valley_study_unit,District
milestone,Nonsense
mill_and_deer,Natural_Feature
millerton_reservoir,Infrastructure
millville,City
minimum_thresholds_and_measurable_objectives_and_implementation_planning,Reference
minimum_thresholds_and_undesirable_result,Technical
miroc5,Technical
mission_statement,Nonsense
mkgsa_groundwater_storage_sustainable_management_criteria,Technical
mo_noncompliance,Technical
mobile_home_park_llc,Company
model_discretization_model,Technical
model_parameters,Technical
modesto_regional_water_treatment_plant,Infrastructure
modflow2005,Technical
modflow_drain_package,Technical
modflow_unstructured_grid,Technical
modflow_usg_recharge_of,Technical
modhms,Data_System
modoc_county_boards,Group
modoc_county_groundwater_sustainability_agency,Other_GSA
modoc_ditch_company,Company
modoc_division,District
mohamed_jabloun,Person
mohave,Geographic_Unit
mokewise,Nonsense
monitor,Technical
monitored_for_groundwater_elevations,Technical
monitoring_and_data_management,Technical
monitoring_and_data_management_monitoring,Technical
monitoring_network_design_criteria_design,Technical
monitoring_network_module,Technical
monitoring_networks_and_identification_of_data_bmp,Technical
monitoring_protocols_best_management_practices,Technical
monitoring_reporting,Technical
monitoring_well_network,Technical
mono_rancheria,Local_Gov
monterey_county_water_resource_agency,Group
monterey_county_water_resources_act,Legal
monterey_county_water_resources_agency_board_of_directors_or,Group
monterey_county_water_resources_agency_reservoir_operations_advisory_committee,Group
monterey_management_areas,Geographic_Unit
montgomery_engineers,Company
monument_hills,City
moose,Nonsense
morgan_hill,City
morongo,Local_Gov
mountain_province,Local_Gov
moved,Nonsense
moyle_et_al,Reference
mpwmdfo10,Nonsense
mpwmdfo5s,Nonsense
ms4_permit,Legal
msl_segmented,Nonsense
mt_hebron_work_center,Infrastructure
mts,Nonsense
mudpit_claystone,Natural_Feature
mugu_canyon,Natural_Feature
mugu_lagoon,Natural_Feature
mule,Nonsense
mullin_area_groundwater_sustainability_agency_joint_powers_authority,Group
multi_benefit_recharge_project,Water_Project
multi_benefit_recharge_suitability_tool,Technical
municipal_management_area,Geographic_Unit
municipalwaterinfrastructure,Infrastructure
must_include_additional_information_for_the_public_to_evaluate,Legal
mw22,Nonsense
mw5s,Nonsense
n_a_10723b,Nonsense
n_a_n_a_n_a_n_a_n_a,Nonsense
n_a_pursuant,Nonsense
n_useurekaprojects56111217388gismapsdeliverables11217388_ervp_groundwater_sustainability_plan11217388_ervp_groundwater_sustainability_planaprx_data,Technical
na_cl,Nonsense
nacimiento_pipeline,Infrastructure
naglee_burk_irrigation_district,District
napa_blue_grass,Natural_Feature
napa_county_groundwater_sustainability_agency_stakeholder_communication_and_engagement_plan,Technical
napa_county_housing_authority,Group
napa_county_ordinance,Legal
napa_county_regional_park,Local_Gov
napa_st_piezo,Technical
napa_subbasin,Basin
napa_valley_integrated_hydrologic_model_figure,Reference
napa_valley_integrated_hydrologic_model_water_balance_regions,Geographic_Unit
napa_valley_transportation_authority,Group
napacounty214s,Geographic_Unit
nasb,District
nate_brown,Person
national_aeronautics_and_space_administration_jet_propulsion_laboratory_interferometric_synthetic_aperture_radar,Technical
national_geodetic_survey_guidelines_for_establishing_gps_derived_ellipsoid_heights,District
national_geodetic_vertical_datum,Reference
national_ground_water_monitoring_network,Technical
national_historic_preservation_act,Legal
national_marine_fisheries_criteria_used_see,Reference
national_marine_fisheries_service_southern_california_steelhead_recovery_plan,State_Gov
national_ocean_service,Federal_Gov
national_resources_conservation_service,Federal_Gov
national_spatial_reference_system,Data_System
national_wildlife_refuges,Natural_Feature
native_vegetation,Natural_Feature
natural_communities_commonly_associated_with,Nonsense
naval_air_station_point_mugu,Infrastructure
navstar,Infrastructure
ncfcwd,District
needs_gw_et,Technical
neva_ridge,District
nevada_geodetic_laboratory_global_positioning_system_network,Technical
new_brighton,Local_Gov
new_stone_water_district_board_of_directors,Group
new_well_permit,Legal
new_york_times,Company
newell_creek_pipeline,Infrastructure
newhall_ranch_water_reclamation_plant,Infrastructure
newport_inglewood,Basin
newspaper,Nonsense
newt_larvae,Natural_Feature
next,Nonsense
nextdoor,Company
nic_marchini,Person
nick_degroot_water_treatment_plant,Infrastructure
nick_osman,Person
nickel_family_llc,Company
nickel_water,Company
nicolaus,City
nitrogen_summary_reports,Technical
nltl_ld_z,Nonsense
noe,Nonsense
nojoqui,Geographic_Unit
non_ag,Nonsense
non_central_valleyp,Nonsense
non_operating_budgets,Nonsense
norm_groot,Person
normal,Nonsense
normal_dry,Nonsense
north_bench_management_area_the_north_bench_management_area,Geographic_Unit
north_coast_regional_water_quality_control_board_water_quality_control_plan,Technical
north_ebp,District
north_fork_kings_groundwater_sustainability_agency_board_of_directors,Group
north_fork_rancheria,Local_Gov
north_kings_groundwater_sustainability_agency_advisory_committee,Group
north_kings_groundwater_sustainability_agency_board_of_directors,Group
north_kings_groundwater_sustainability_agency_management_structure,Group
north_pipeline_project,Water_Project
north_richmond_water_recycling_project,Water_Project
north_sacramento_valley,Geographic_Unit
north_san_joaquin_water_conservation_district_winery,Nonsense
north_tulare,Basin
north_yolo_management,District
northeast_napa_area_model,Technical
northeast_napa_study_area,Geographic_Unit
northeastern_maidu,District
northern_california_water_association,Local_Gov
northern_central_delta_mendota_regions_groundwater_sustainability_plan,Technical
northern_counties_groundwater_characterization,Technical
northern_delta,Geographic_Unit
not_applicable,Nonsense
notes_1,Nonsense
notice_of_decision,Reference
notice_of_decision_to_become_a_groundwater_sustainability_agency,Other_GSA
notice_to_comply,Legal
notice_to_public_and_other_agencies,Group
notices_of_decision,Legal
notification_of_groundwater_sustainability_agency,Other_GSA
novmeber,Nonsense
np,Nonsense
nrms,Nonsense
numerical_model_report,Technical
nwi,Nonsense
o_h_pipeline_agreement,Group
oak_valley_school,Nonsense
oak_woodland,Natural_Feature
oakdale_id_management_area,Geographic_Unit
observed_groundwater_levels,Data_System
occurs,Nonsense
ocean_ranch_unit,District
ocean_view_system,Infrastructure
office_of_environmental_health,Local_Gov
office_of_the_california,State_Gov
office_of_tribal_policy_advisor,State_Gov
office_of_water_quality,State_Gov
ojai_thacher_school,NGO
okieville_highland_acres_mutual_water_co,Company
olcese_sands_aquifer_unit,Natural_Feature
oleary,Nonsense
olivehurst_plumas_lake,Natural_Feature
olympic_subbasins,Basin
oncorhynchus,Natural_Feature
one_water_one_watershed,Group
oneill_dam,Infrastructure
online_system,Data_System
ontario,City
opened,Nonsense
operates,Nonsense
operational_flexibility,Nonsense
opportunities_for_public_engagement_and_public_input,Reference
opv_ag_owners_assoc,Group
orange,County
oregon_water_resources_department,Group
orland_artois,Basin
orland_artois_water_district_direct_groundwater,District
orland_buttes,Natural_Feature
orosi_public_utility_district,District
orthomin,Nonsense
other,Nonsense
outflow,Nonsense
outreach_and_engagement_plan,Technical
outreach_engagement,Group
outreach_engagement_committee,Group
outreach_engagement_communications_committee,Group
outside,District
overbank,Natural_Feature
overdraft_conditions_overdraft,Legal
overland_runoff_simulated,Technical
ow6a,Nonsense
owens_valley_committee,Group
oxnard_hueneme,Local_Gov
oze_et_al,Person
p,Nonsense
p_management_actions,Nonsense
pacheco_creek_valley,Geographic_Unit
pacific_coast_salmon_fmp,Legal
pacific_ecorisk,Company
pacific_fleet,Federal_Gov
packwood_creek_structures_project,Water_Project
page_x_maps,Reference
paiute_tribe,Group
pajaro_valley_groundwater_management_agency,Group
pakiser,Nonsense
palmer_howe,Person
palos,Nonsense
pan_et,Person
para_kern_river_groundwater_sustainability_agency,Other_GSA
parameter_regression_for_independent_slopes_model_climate_group,Group
parrott_investment_company,Company
participate,Nonsense
pasajero,Nonsense
paskenta,City
paskenta_fault,Natural_Feature
paskenta_tribal_council,Group
paso_basin,Basin
paso_basin_county,County
paso_robles_basin_groundwater_management_plan,Technical
paso_robles_groundwater_basin_water_banking_feasibility_study,Technical
paso_robles_groundwater_communication_portal,Data_System
paso_robles_subbasin_data_management_system,Technical
path_to_achieve_measurable_objectives,Reference
patterson_tract_community_services_district,District
pauloo,Nonsense
pdf_form,Technical
pds,Nonsense
peninsular_range_assemblage,Natural_Feature
peninsular_ranges,Natural_Feature
peninsular_ranges_province,Geographic_Unit
percent_of_total_streamflow_projected,Technical
percolation,Natural_Feature
petaluma_valley_groundwater_sustainability_agency_board_or_advisory_committee,Group
pete_lawson,Person
peters,City
petrified_forest,Natural_Feature
pfbs,Nonsense
pfos,Natural_Feature
pfoss_pfoas,Nonsense
pfoss_public_facilitiesoas,Technical
phased_mitigation_of_overdraft_reduction_to_reach_sustainability,Water_Project
phg,Nonsense
pico_formations,Natural_Feature
piezometers,Infrastructure
pilarcitos,Natural_Feature
pine_oak_woodlands,Natural_Feature
pinedale_cwd,District
piru_aquatic_consulting_services,Company
piru_b,Basin
piru_basins_monitoring_program,Technical
piru_creek_riparian,Natural_Feature
piru_groundwater_basins_sustainable_management_criteria,Legal
piru_wastewater_treatment_plant,Infrastructure
pittsburg_plain_subbasin,Basin
plan,Technical
plan_implementation_section_10,Reference
plan_manager,Nonsense
planada_workshop_questions_and_comments,Reference
planned_projects_projects,Water_Project
planning_and_management_actions,Nonsense
planning_and_management_considerations_working,District
planning_commissions,Group
planning_horizon_water_year2041,Reference
planning_tool,Nonsense
plant_depth_database,Technical
pleasant_valley_basin,Basin
pleasant_valley_subbasin_landowner_stakeholder,Group
plieto_fault,Natural_Feature
plio_pleistocene_tulare_formation,Natural_Feature
plumas_county_groundwater_sustainability_agency,Other_GSA
pma_committee,Group
poe_monitoring_programs,Technical
poe_om_programs,Group
policy_w24_agricultural_and_urban_practices,Legal
pomona_develop,Nonsense
poplar_community_service_district,District
porter_cologne_water_quality_control_act_and_clean_water_act,Legal
porterville_city_council,Group
poseidon,District
post_construction_requirements,Legal
post_eocene,Natural_Feature
potenti_al,Nonsense
potential,Nonsense
potential_projects_projects,Water_Project
pou_om_programs,Technical
power_water_resources_pooling_authority,Group
precipitated_calcium_carbonate_ponds,Infrastructure
precipitation_based_spatially,Nonsense
precipitation_inputs,Technical
precipitation_monitoring_and_water_year_classifications_infiltration,Technical
precipitation_runoff,Natural_Feature
precipitation_source_areas,Geographic_Unit
precipitation_table,Reference
precipitation_thresholds,Technical
predominant,Nonsense
prepared_for,Nonsense
preserve_cosumnes_coalition_delta_meadows_state_park_tribal_governments,Group
preserved_entitlement,Legal
preserves,Natural_Feature
press_enterprise,Company
press_outreach_press,Group
pressurization,Nonsense
pretiosa,Nonsense
prichard,Local_Gov
primary,Nonsense
primary_water,Natural_Feature
priority_basin_project,Water_Project
private_wells,Infrastructure
private_wells_new_systems,Infrastructure
pro_version,Nonsense
procedures,Nonsense
process_for_criteria_the_sustainable_management_criteria,Technical
process_for_determining_measurable_objectives_interim_milestones,Technical
processes,Nonsense
professional_certification_water,Nonsense
program_quality_objectives,Legal
project_and_management_action_no,Nonsense
project_benefits_and_water_reliability,Reference
project_benefits_and_water_reliability_project,Water_Project
project_benefits_project,Water_Project
project_hydrology,Technical
project_initial_study_mitigated_negative_declaration,Reference
project_management_action,Nonsense
project_management_team,Group
project_managers,Group
project_supply,Water_Project
projected_agricultural_land_use_areas,Geographic_Unit
projected_agricultural_land_use_areas_figure,Reference
projected_climate_current_climate,Technical
projected_future_agricultural_demand_for,Nonsense
projected_future_land_use,Technical
projected_land_use_and_section,Reference
projects_and_management_actions_hydrogeologic_conceptual_model_data_gaps_potential,Technical
projects_and_management_actions_projects,Water_Project
projects_to_enhance_recharge,Water_Project
projects_to_enhance_recharge_banking,Water_Project
projects_to_increase_surface_storage_capacity_delivery_flexibility,Water_Project
proporcionar_información_sobre_sus_desafíos_de,Nonsense
protect,Nonsense
provision_d13,Legal
prunedale,City
public_comments,Group
public_engagement_meetings,Group
public_hearing,Group
public_involvement_plan,Technical
public_resources_code,Legal
public_review,Reference
public_review_draft,Reference
public_trust_resources_based,Legal
public_works_department,Group
public_works_measure_a_lake_berryessa_project,Water_Project
puente_group,Group
puente_narrows_agreement,Group
pumped,Nonsense
pumpers_association,Group
pumping1,Nonsense
pumping_allocations,Technical
pure_water_monterey_environmental_impact_report,Technical
pure_water_monterey_expansion_project,Water_Project
purified_wastewater_sources,Natural_Feature
purisima_aa_unit,Basin
purisima_def_f,Basin
purisima_f_unit,Basin
purisima_point,Natural_Feature
putah_creek_accord_undesirable_result,Legal
putah_creek_cone,Basin
putah_creek_settlement_agreement,Group
pw12,Nonsense
q8_av,Nonsense
q9,Nonsense
qb_qf,Nonsense
qg_qg,Nonsense
qro,Nonsense
quality_arroyo_santa_rosa_valley_basin,Basin
quality_assurance_manager,Nonsense
quality_assurance_manual,Technical
quality_assurance_project_plans,Technical
quality_assurance_quality_control_data,Technical
quality_assurance_quality_control_plan,Technical
quality_criteria_for_water,Technical
quaternary,Geographic_Unit
quaternary_alluvium_quaternary,Natural_Feature
que_la_groundwater_sustainability_agency,Other_GSA
r23e,Nonsense
r2_resource_consultants,Company
r4_model,Technical
rafael_silberblatt,Person
raisin_city_oilfield,Natural_Feature
ralph_m_brown_act5,Legal
rancho_esquon,Local_Gov
rancho_san_juan,Local_Gov
rancho_tehama_reserve,City
randsburg,City
ranging_consortium,Group
re_li_ab_ility,Nonsense
recharge_basin_estimated_costs_table,Reference
recharge_field_infiltration_study_to_promote,Technical
recharged,Nonsense
recital_b_i,Reference
reclaimed,Nonsense
reclaimed_water_master_plan,Technical
reclaimed_water_percolation_reclaimed,Infrastructure
reclamation_and_madera_irrigation_district,District
reclamation_board,Group
reclamation_data,Technical
reclamation_district_2107,District
reclamation_district_groundwater_sustainability_agency,Other_GSA
records_infiltration_of_surface,Technical
records_of_decision,Reference
recovered_water_account,Legal
recreation,Nonsense
recycled,Nonsense
recycled_water,Natural_Feature
recycled_water_master_plan,Technical
recycled_water_plant_modifications_project,Water_Project
recycled_water_policy,Legal
red,Nonsense
red_bluff_subbasin_historical_lateral_subsurface_groundwater,Basin
red_bluff_subbasin_historical_vertical_subsurface,Technical
red_bluff_subbasin_surface_water_system,Natural_Feature
redding_basin_water_resources_management,Group
redding_note,Reference
reduce_reliance_on_imported_water,Water_Project
reeves_creek,Natural_Feature
reference_point,Reference
refuge_water_supply_program,Water_Project
regional_conservation_district,District
regional_coordinators,Group
regional_criteria_for_evaluating_water_management_plans,Technical
regional_groundwater_monitoring_program,Technical
regional_model_domain,Technical
regional_san,District
regional_water_quality_control_board_basin_plan_amendment,Legal
regional_water_quality_control_board_la,State_Gov
regional_water_quality_control_board_site,District
regional_water_quality_control_board_water_quality_management_programs,Group
regional_water_quality_control_board_water_quality_management_programs_upper_ventura_rivergb,Group
regionally,Nonsense
regulatory_cleanup_program,Legal
reichard,Person
relied_upon_to_establish_minimum_thresholds,Technical
relied_upon_to_establish_the_minimum_thresholds,Nonsense
remediation_progress,Technical
remediation_specialist,Nonsense
reporting_limit,Technical
reporting_limit_schafer_associates,Technical
representative_monitoring_stations,Technical
require_new_developments_to_prove_sustainable_water_supply,Legal
required_flows,Technical
resolution,Nonsense
resource,Nonsense
resource_basin_certified,Legal
resource_capacity_study_report,Technical
resource_conservation_districts,District
resource_management_element,Reference
resource_management_plans,Technical
resource_protection_and_preservation,Legal
rest_application_programming_interfaces,Technical
review,Nonsense
reviews,Reference
reynolds,Nonsense
rhyolite_ash,Natural_Feature
ric_1207274,Nonsense
richgrove_community_services_district,District
richmond_advanced_recycled_expansion,Water_Project
ridgecrest_county_water_district,District
rincon_kenwood_subbasin,Basin
rincon_valley_subbasin,Basin
rio_vista_standard_deviationac,Nonsense
rio_vista_water_treatment_plant,Infrastructure
riparian_communities_management,Group
riverdale_pud,District
riverside_county_flood_control_district,District
riversidian_alluvial_scrub,District
rl,Nonsense
rms,Nonsense
rms_locations,Data_System
rmw_trc_monitoring_well16d,Technical
robertson,Nonsense
robin,Nonsense
rock_creek_reclamation_district_board_of_trustees,Group
rock_ranch,Nonsense
rodriquez_labor_camp,Nonsense
roe,Nonsense
rogelio_caudillo,Person
rohde,Nonsense
roland_sanford,Person
rolling_hills_casino,Nonsense
root_mean_square,Technical
rosa_fault_zone,Geographic_Unit
roseburg_lumber_company,Company
rosedale_rio_bravo_water_storage_districts,District
rosie_yacoub,Person
rouse,City
rst,Nonsense
rubus,Nonsense
rural_community_systems,Group
russell_range,Natural_Feature
russian_river_flood_control_and_water_conservation_and_improvement_district,District
russian_river_flood_control_on_farm_groundwater,Infrastructure
russian_river_independent_science_review_panel,Group
rx_coil,Nonsense
ryan_ridges,District
ryder_gulch,Natural_Feature
s_american,Nonsense
sa1,Nonsense
sacramento_and_the_woodland,Geographic_Unit
sacramento_area_flood_control,District
sacramento_county_board,Group
sacramento_county_code,Legal
sacramento_county_county,County
sacramento_county_environmental_management_department,Group
sacramento_groundwater_sustainability_agency,Other_GSA
sacramento_river_funding_area,Geographic_Unit
sacramento_river_national_wildlife_refuge,Natural_Feature
sacramento_state_university_consensus_and_collaboration_program,Group
sacramento_valley_water_management_agreement,Group
sagr,Nonsense
